Dataset,Package,File,"Lines of code"
top1k-typed-with-typed-deps,js-yaml,benchmark/benchmark.ts,85
top1k-typed-with-typed-deps,js-yaml,benchmark/implementations/current/index.ts,2
top1k-typed-with-typed-deps,js-yaml,benchmark/profile.ts,9
top1k-typed-with-typed-deps,js-yaml,bin/js-yaml.ts,85
top1k-typed-with-typed-deps,js-yaml,dist/js-yaml.ts,2831
top1k-typed-with-typed-deps,js-yaml,dist/js-yaml.min.ts,1
top1k-typed-with-typed-deps,js-yaml,examples/custom_types.ts,60
top1k-typed-with-typed-deps,js-yaml,examples/dumper.ts,10
top1k-typed-with-typed-deps,js-yaml,examples/handle_unknown_types.ts,41
top1k-typed-with-typed-deps,js-yaml,examples/int_type_override.ts,35
top1k-typed-with-typed-deps,js-yaml,examples/sample_document.ts,13
top1k-typed-with-typed-deps,js-yaml,index.ts,37
top1k-typed-with-typed-deps,js-yaml,lib/common.ts,39
top1k-typed-with-typed-deps,js-yaml,lib/dumper.ts,689
top1k-typed-with-typed-deps,js-yaml,lib/exception.ts,31
top1k-typed-with-typed-deps,js-yaml,lib/loader.ts,1286
top1k-typed-with-typed-deps,js-yaml,lib/schema/core.ts,2
top1k-typed-with-typed-deps,js-yaml,lib/schema/default.ts,13
top1k-typed-with-typed-deps,js-yaml,lib/schema/failsafe.ts,9
top1k-typed-with-typed-deps,js-yaml,lib/schema/json.ts,9
top1k-typed-with-typed-deps,js-yaml,lib/schema.ts,86
top1k-typed-with-typed-deps,js-yaml,lib/snippet.ts,76
top1k-typed-with-typed-deps,js-yaml,lib/type/binary.ts,84
top1k-typed-with-typed-deps,js-yaml,lib/type/bool.ts,28
top1k-typed-with-typed-deps,js-yaml,lib/type/float.ts,69
top1k-typed-with-typed-deps,js-yaml,lib/type/int.ts,113
top1k-typed-with-typed-deps,js-yaml,lib/type/map.ts,6
top1k-typed-with-typed-deps,js-yaml,lib/type/merge.ts,9
top1k-typed-with-typed-deps,js-yaml,lib/type/null.ts,28
top1k-typed-with-typed-deps,js-yaml,lib/type/omap.ts,32
top1k-typed-with-typed-deps,js-yaml,lib/type/pairs.ts,34
top1k-typed-with-typed-deps,js-yaml,lib/type/seq.ts,6
top1k-typed-with-typed-deps,js-yaml,lib/type/set.ts,21
top1k-typed-with-typed-deps,js-yaml,lib/type/str.ts,6
top1k-typed-with-typed-deps,js-yaml,lib/type/timestamp.ts,65
top1k-typed-with-typed-deps,js-yaml,lib/type.ts,54
top1k-typed-with-typed-deps,js-yaml,support/build_demo.ts,9
top1k-typed-with-typed-deps,js-yaml,support/demo_template/base64.ts,112
top1k-typed-with-typed-deps,js-yaml,support/demo_template/demo.ts,53
top1k-typed-with-typed-deps,js-yaml,support/demo_template/rollup.config.ts,14
top1k-typed-with-typed-deps,js-yaml,support/rollup.config.ts,28
top1k-typed-with-typed-deps,json5,build/es5.ts,4
top1k-typed-with-typed-deps,json5,build/package.ts,7
top1k-typed-with-typed-deps,json5,build/unicode.ts,40
top1k-typed-with-typed-deps,json5,lib/cli.ts,124
top1k-typed-with-typed-deps,json5,lib/index.ts,7
top1k-typed-with-typed-deps,json5,lib/parse.ts,814
top1k-typed-with-typed-deps,json5,lib/register.ts,11
top1k-typed-with-typed-deps,json5,lib/require.ts,2
top1k-typed-with-typed-deps,json5,lib/stringify.ts,218
top1k-typed-with-typed-deps,json5,lib/unicode.ts,3
top1k-typed-with-typed-deps,json5,lib/util.ts,30
top1k-typed-with-typed-deps,json5,rollup.config.ts,57
top1k-typed-with-typed-deps,jsonfile,index.ts,67
top1k-typed-with-typed-deps,jsonfile,utils.ts,10
top1k-typed-with-typed-deps,lru-cache,.github/workflows/package-json-repo.ts,14
top1k-typed-with-typed-deps,lru-cache,index.ts,880
top1k-typed-with-typed-deps,lru-cache,map.ts,1
top1k-typed-with-typed-deps,make-dir,index.ts,119
top1k-typed-with-typed-deps,micromatch,bench/first-match-micromatch.ts,3
top1k-typed-with-typed-deps,micromatch,bench/first-match-minimatch.ts,3
top1k-typed-with-typed-deps,micromatch,bench/index.ts,79
top1k-typed-with-typed-deps,micromatch,bench/load-time.ts,8
top1k-typed-with-typed-deps,micromatch,examples/micromatch.braces.ts,4
top1k-typed-with-typed-deps,micromatch,examples/option-expandRange.ts,15
top1k-typed-with-typed-deps,micromatch,examples/option-ignore.ts,6
top1k-typed-with-typed-deps,micromatch,examples/option-onIgnore.ts,9
top1k-typed-with-typed-deps,micromatch,examples/option-onMatch.ts,9
top1k-typed-with-typed-deps,micromatch,examples/option-onResult.ts,9
top1k-typed-with-typed-deps,micromatch,index.ts,150
top1k-typed-with-typed-deps,mime-types,index.ts,90
top1k-typed-with-typed-deps,minimatch,.github/workflows/package-json-repo.ts,14
top1k-typed-with-typed-deps,minimatch,benchmark.ts,14
top1k-typed-with-typed-deps,minimatch,lib/path.ts,4
top1k-typed-with-typed-deps,minimatch,minimatch.ts,532
top1k-typed-with-typed-deps,minipass,.github/workflows/package-json-repo.ts,14
top1k-typed-with-typed-deps,minipass,bench/impls/baseline.ts,17
top1k-typed-with-typed-deps,minipass,bench/impls/core-extend-transform.ts,10
top1k-typed-with-typed-deps,minipass,bench/impls/core-passthrough.ts,1
top1k-typed-with-typed-deps,minipass,bench/impls/extend-minipass-current.ts,9
top1k-typed-with-typed-deps,minipass,bench/impls/extend-minipass.ts,9
top1k-typed-with-typed-deps,minipass,bench/impls/extend-through2.ts,14
top1k-typed-with-typed-deps,minipass,bench/impls/minipass-current-async.ts,7
top1k-typed-with-typed-deps,minipass,bench/impls/minipass-current.ts,1
top1k-typed-with-typed-deps,minipass,bench/impls/minipass-latest.ts,1
top1k-typed-with-typed-deps,minipass,bench/impls/push-through.ts,89
top1k-typed-with-typed-deps,minipass,bench/impls/through2.ts,10
top1k-typed-with-typed-deps,minipass,bench/index.ts,274
top1k-typed-with-typed-deps,minipass,index.ts,522
top1k-typed-with-typed-deps,nopt,.commitlintrc.ts,8
top1k-typed-with-typed-deps,nopt,.eslintrc.ts,12
top1k-typed-with-typed-deps,nopt,bin/nopt.ts,54
top1k-typed-with-typed-deps,nopt,docs/examples/my-program.ts,21
top1k-typed-with-typed-deps,nopt,lib/nopt.ts,407
top1k-typed-with-typed-deps,normalize-package-data,.commitlintrc.ts,8
top1k-typed-with-typed-deps,normalize-package-data,.eslintrc.ts,12
top1k-typed-with-typed-deps,normalize-package-data,lib/extract_description.ts,20
top1k-typed-with-typed-deps,normalize-package-data,lib/fixer.ts,435
top1k-typed-with-typed-deps,normalize-package-data,lib/make_warning.ts,20
top1k-typed-with-typed-deps,normalize-package-data,lib/normalize.ts,38
top1k-typed-with-typed-deps,normalize-package-data,lib/safe_format.ts,10
top1k-typed-with-typed-deps,on-finished,index.ts,98
top1k-typed-with-typed-deps,portfinder,lib/portfinder.ts,252
top1k-typed-with-typed-deps,postcss-modules-values,husky.config.ts,5
top1k-typed-with-typed-deps,postcss-modules-values,lint-staged.config.ts,4
top1k-typed-with-typed-deps,postcss-modules-values,src/index.ts,104
top1k-typed-with-typed-deps,postcss-selector-parser,src/index.ts,6
top1k-typed-with-typed-deps,postcss-selector-parser,src/parser.ts,946
top1k-typed-with-typed-deps,postcss-selector-parser,src/processor.ts,84
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/attribute.ts,279
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/className.ts,29
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/combinator.ts,8
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/comment.ts,8
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/constructors.ts,24
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/container.ts,255
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/guards.ts,66
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/id.ts,11
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/index.ts,3
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/namespace.ts,53
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/nesting.ts,9
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/node.ts,140
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/pseudo.ts,17
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/root.ts,25
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/selector.ts,8
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/string.ts,8
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/tag.ts,8
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/types.ts,12
top1k-typed-with-typed-deps,postcss-selector-parser,src/selectors/universal.ts,9
top1k-typed-with-typed-deps,postcss-selector-parser,src/sortAscending.ts,3
top1k-typed-with-typed-deps,postcss-selector-parser,src/tokenTypes.ts,31
top1k-typed-with-typed-deps,postcss-selector-parser,src/tokenize.ts,254
top1k-typed-with-typed-deps,postcss-selector-parser,src/util/ensureObject.ts,9
top1k-typed-with-typed-deps,postcss-selector-parser,src/util/getProp.ts,10
top1k-typed-with-typed-deps,postcss-selector-parser,src/util/index.ts,4
top1k-typed-with-typed-deps,postcss-selector-parser,src/util/stripComments.ts,12
top1k-typed-with-typed-deps,postcss-selector-parser,src/util/unesc.ts,55
top1k-typed-with-typed-deps,promise,build.ts,60
top1k-typed-with-typed-deps,promise,core.ts,3
top1k-typed-with-typed-deps,promise,index.ts,2
top1k-typed-with-typed-deps,promise,polyfill-done.ts,10
top1k-typed-with-typed-deps,promise,polyfill.ts,6
top1k-typed-with-typed-deps,promise,src/core.ts,177
top1k-typed-with-typed-deps,promise,src/done.ts,11
top1k-typed-with-typed-deps,promise,src/es6-extensions.ts,119
top1k-typed-with-typed-deps,promise,src/finally.ts,14
top1k-typed-with-typed-deps,promise,src/index.ts,7
top1k-typed-with-typed-deps,promise,src/node-extensions.ts,116
top1k-typed-with-typed-deps,promise,src/rejection-tracking.ts,103
top1k-typed-with-typed-deps,promise,src/synchronous.ts,49
top1k-typed-with-typed-deps,pump,index.ts,64
top1k-typed-with-typed-deps,pumpify,index.ts,46
top1k-typed-with-typed-deps,readdirp,examples/bench.ts,27
top1k-typed-with-typed-deps,readdirp,examples/grep.ts,32
top1k-typed-with-typed-deps,readdirp,examples/list.ts,12
top1k-typed-with-typed-deps,readdirp,index.ts,212
top1k-typed-with-typed-deps,regjsparser,.eslintrc.ts,14
top1k-typed-with-typed-deps,regjsparser,demo/main.ts,60
top1k-typed-with-typed-deps,regjsparser,parser.ts,949
top1k-typed-with-typed-deps,regjsparser,tools/generate-identifier-regex.ts,31
top1k-typed-with-typed-deps,rimraf,.github/workflows/package-json-repo.ts,14
top1k-typed-with-typed-deps,rimraf,bin.ts,61
top1k-typed-with-typed-deps,rimraf,rimraf.ts,277
top1k-typed-with-typed-deps,send,index.ts,591
top1k-typed-with-typed-deps,serialize-javascript,index.ts,182
top1k-typed-with-typed-deps,serve-static,index.ts,113
top1k-typed-with-typed-deps,serve-static,scripts/version-history.ts,46
top1k-typed-with-typed-deps,stream-each,index.ts,48
top1k-typed-with-typed-deps,strip-indent,index.ts,9
top1k-typed-with-typed-deps,through2,through2.ts,57
top1k-typed-with-typed-deps,tmp,.eslintrc.ts,29
top1k-typed-with-typed-deps,tmp,docs/scripts/linenumber.ts,22
top1k-typed-with-typed-deps,tmp,docs/scripts/prettify/lang-css.ts,2
top1k-typed-with-typed-deps,tmp,docs/scripts/prettify/prettify.ts,28
top1k-typed-with-typed-deps,tmp,lib/tmp.ts,324
top1k-typed-with-typed-deps,to-regex-range,examples.ts,54
top1k-typed-with-typed-deps,to-regex-range,index.ts,205
top1k-typed-with-typed-deps,tough-cookie,lib/cookie.ts,1225
top1k-typed-with-typed-deps,tough-cookie,lib/memstore.ts,188
top1k-typed-with-typed-deps,tough-cookie,lib/pathMatch.ts,17
top1k-typed-with-typed-deps,tough-cookie,lib/permuteDomain.ts,26
top1k-typed-with-typed-deps,tough-cookie,lib/pubsuffix-psl.ts,31
top1k-typed-with-typed-deps,tough-cookie,lib/store.ts,33
top1k-typed-with-typed-deps,tough-cookie,lib/utilHelper.ts,30
top1k-typed-with-typed-deps,tough-cookie,lib/validators.ts,56
top1k-typed-with-typed-deps,tough-cookie,lib/version.ts,1
top1k-typed-with-typed-deps,tr46,index.ts,250
top1k-typed-with-typed-deps,tr46,lib/statusMapping.ts,10
top1k-typed-with-typed-deps,tr46,scripts/generateMappingTable.ts,42
top1k-typed-with-typed-deps,tr46,scripts/generateRegexes.ts,85
top1k-typed-with-typed-deps,tr46,scripts/generateUnicodeCodePoints.ts,37
top1k-typed-with-typed-deps,tr46,scripts/getLatestTests.ts,26
top1k-typed-with-typed-deps,tr46,scripts/unicode/Canonical_Combining_Class.ts,3
top1k-typed-with-typed-deps,tr46,scripts/unicode/Joining_Type.ts,6
top1k-typed-with-typed-deps,type-check,browser/type-check.ts,1682
top1k-typed-with-typed-deps,type-check,lib/check.ts,127
top1k-typed-with-typed-deps,type-check,lib/index.ts,15
top1k-typed-with-typed-deps,type-check,lib/parse-type.ts,197
top1k-typed-with-typed-deps,type-is,index.ts,98
top1k-typed-with-typed-deps,url-parse,index.ts,359
top1k-typed-with-typed-deps,validate-npm-package-license,index.ts,79
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,116
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/constants.ts,41
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,334
top1k-typed-with-typed-deps,watchpack,.eslintrc.ts,16
top1k-typed-with-typed-deps,watchpack,.prettierrc.ts,13
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,698
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,68
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,38
top1k-typed-with-typed-deps,watchpack,lib/reducePlan.ts,106
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,288
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,351
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,33
top1k-typed-with-typed-deps,wcwidth,combining.ts,50
top1k-typed-with-typed-deps,wcwidth,index.ts,58
top1k-typed-with-typed-deps,whatwg-url,index.ts,22
top1k-typed-with-typed-deps,whatwg-url,lib/URL-impl.ts,160
top1k-typed-with-typed-deps,whatwg-url,lib/URLSearchParams-impl.ts,116
top1k-typed-with-typed-deps,whatwg-url,lib/encoding.ts,13
top1k-typed-with-typed-deps,whatwg-url,lib/infra.ts,19
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,104
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,1026
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,83
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,125
top1k-typed-with-typed-deps,whatwg-url,scripts/benchmark.ts,15
top1k-typed-with-typed-deps,whatwg-url,scripts/get-latest-platform-tests.ts,43
top1k-typed-with-typed-deps,whatwg-url,scripts/transform.ts,11
top1k-typed-with-typed-deps,whatwg-url,webidl2js-wrapper.ts,5
top1k-typed-with-typed-deps,which,which.ts,99
top1k-typed-with-typed-deps,write-file-atomic,.commitlintrc.ts,8
top1k-typed-with-typed-deps,write-file-atomic,.eslintrc.ts,12
top1k-typed-with-typed-deps,write-file-atomic,lib/index.ts,219
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/called-in-order.ts,25
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/class-name.ts,11
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/deprecated.ts,30
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/every.ts,14
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/function-name.ts,15
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/global.ts,10
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/index.ts,13
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/order-by-first-call.ts,14
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/array.ts,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/copy-prototype.ts,16
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/function.ts,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/index.ts,9
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/map.ts,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/object.ts,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/set.ts,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/string.ts,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/type-of.ts,5
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/value-to-string.ts,8
top1k-typed-with-typed-deps-es6,accepts,index.ts,85
top1k-typed-with-typed-deps-es6,anymatch,examples.ts,35
top1k-typed-with-typed-deps-es6,anymatch,index.ts,67
top1k-typed-with-typed-deps-es6,are-we-there-yet,.commitlintrc.ts,8
top1k-typed-with-typed-deps-es6,are-we-there-yet,.eslintrc.ts,12
top1k-typed-with-typed-deps-es6,are-we-there-yet,lib/index.ts,4
top1k-typed-with-typed-deps-es6,are-we-there-yet,lib/tracker-base.ts,11
top1k-typed-with-typed-deps-es6,are-we-there-yet,lib/tracker-group.ts,107
top1k-typed-with-typed-deps-es6,are-we-there-yet,lib/tracker-stream.ts,32
top1k-typed-with-typed-deps-es6,are-we-there-yet,lib/tracker.ts,28
top1k-typed-with-typed-deps-es6,asn1,lib/ber/errors.ts,8
top1k-typed-with-typed-deps-es6,asn1,lib/ber/index.ts,16
top1k-typed-with-typed-deps-es6,asn1,lib/ber/reader.ts,154
top1k-typed-with-typed-deps-es6,asn1,lib/ber/types.ts,33
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,238
top1k-typed-with-typed-deps-es6,asn1,lib/index.ts,6
top1k-typed-with-typed-deps-es6,axios,bin/ssl_hotfix.ts,15
top1k-typed-with-typed-deps-es6,axios,dist/axios.ts,1432
top1k-typed-with-typed-deps-es6,axios,dist/axios.min.ts,1
top1k-typed-with-typed-deps-es6,axios,dist/esm/axios.ts,1426
top1k-typed-with-typed-deps-es6,axios,dist/esm/axios.min.ts,1
top1k-typed-with-typed-deps-es6,axios,examples/get/server.ts,33
top1k-typed-with-typed-deps-es6,axios,examples/post/server.ts,14
top1k-typed-with-typed-deps-es6,axios,examples/postMultipartFormData/server.ts,11
top1k-typed-with-typed-deps-es6,axios,examples/server.ts,118
top1k-typed-with-typed-deps-es6,axios,examples/upload/server.ts,11
top1k-typed-with-typed-deps-es6,axios,gulpfile.ts,70
top1k-typed-with-typed-deps-es6,axios,index.ts,2
top1k-typed-with-typed-deps-es6,axios,lib/adapters/http.ts,436
top1k-typed-with-typed-deps-es6,axios,lib/adapters/index.ts,27
top1k-typed-with-typed-deps-es6,axios,lib/adapters/xhr.ts,175
top1k-typed-with-typed-deps-es6,axios,lib/axios.ts,43
top1k-typed-with-typed-deps-es6,axios,lib/cancel/CancelToken.ts,76
top1k-typed-with-typed-deps-es6,axios,lib/cancel/CanceledError.ts,11
top1k-typed-with-typed-deps-es6,axios,lib/cancel/isCancel.ts,4
top1k-typed-with-typed-deps-es6,axios,lib/core/Axios.ts,130
top1k-typed-with-typed-deps-es6,axios,lib/core/AxiosError.ts,67
top1k-typed-with-typed-deps-es6,axios,lib/core/AxiosHeaders.ts,206
top1k-typed-with-typed-deps-es6,axios,lib/core/InterceptorManager.ts,34
top1k-typed-with-typed-deps-es6,axios,lib/core/buildFullPath.ts,9
top1k-typed-with-typed-deps-es6,axios,lib/core/dispatchRequest.ts,46
top1k-typed-with-typed-deps-es6,axios,lib/core/mergeConfig.ts,77
top1k-typed-with-typed-deps-es6,axios,lib/core/settle.ts,16
top1k-typed-with-typed-deps-es6,axios,lib/core/transformData.ts,15
top1k-typed-with-typed-deps-es6,axios,lib/defaults/index.ts,131
top1k-typed-with-typed-deps-es6,axios,lib/defaults/transitional.ts,6
top1k-typed-with-typed-deps-es6,axios,lib/env/classes/FormData.ts,2
top1k-typed-with-typed-deps-es6,axios,lib/env/data.ts,1
top1k-typed-with-typed-deps-es6,axios,lib/helpers/AxiosTransformStream.ts,153
top1k-typed-with-typed-deps-es6,axios,lib/helpers/AxiosURLSearchParams.ts,33
top1k-typed-with-typed-deps-es6,axios,lib/helpers/bind.ts,6
top1k-typed-with-typed-deps-es6,axios,lib/helpers/buildURL.ts,29
top1k-typed-with-typed-deps-es6,axios,lib/helpers/combineURLs.ts,6
top1k-typed-with-typed-deps-es6,axios,lib/helpers/cookies.ts,39
top1k-typed-with-typed-deps-es6,axios,lib/helpers/deprecatedMethod.ts,12
top1k-typed-with-typed-deps-es6,axios,lib/helpers/formDataToJSON.ts,52
top1k-typed-with-typed-deps-es6,axios,lib/helpers/fromDataURI.ts,31
top1k-typed-with-typed-deps-es6,axios,lib/helpers/isAbsoluteURL.ts,4
top1k-typed-with-typed-deps-es6,axios,lib/helpers/isAxiosError.ts,5
top1k-typed-with-typed-deps-es6,axios,lib/helpers/isURLSameOrigin.ts,40
top1k-typed-with-typed-deps-es6,axios,lib/helpers/null.ts,1
