Dataset,Package,File,"Error code",Count
top1k-typed-nodeps,lodash,reduceRight.ts,TS2304,1
top1k-typed-nodeps,lodash,reduceRight.ts,TS4060,1
top1k-typed-nodeps,lodash,reject.ts,TS2304,1
top1k-typed-nodeps,lodash,reject.ts,TS4060,1
top1k-typed-nodeps,lodash,result.ts,TS2322,1
top1k-typed-nodeps,lodash,result.ts,TS2345,1
top1k-typed-nodeps,lodash,sample.ts,TS2304,1
top1k-typed-nodeps,lodash,sample.ts,TS4060,1
top1k-typed-nodeps,lodash,sampleSize.ts,TS2554,1
top1k-typed-nodeps,lodash,sampleSize.ts,TS2322,1
top1k-typed-nodeps,lodash,sampleSize.ts,TS2345,1
top1k-typed-nodeps,lodash,set.ts,TS2322,1
top1k-typed-nodeps,lodash,set.ts,TS2554,1
top1k-typed-nodeps,lodash,setWith.ts,TS2322,1
top1k-typed-nodeps,lodash,setWith.ts,TS2345,1
top1k-typed-nodeps,lodash,shuffle.ts,TS2554,1
top1k-typed-nodeps,lodash,shuffle.ts,TS2322,2
top1k-typed-nodeps,lodash,size.ts,TS2345,4
top1k-typed-nodeps,lodash,size.ts,TS2322,1
top1k-typed-nodeps,lodash,size.ts,TS2339,1
top1k-typed-nodeps,lodash,slice.ts,TS2322,1
top1k-typed-nodeps,lodash,snakeCase.ts,TS2554,1
top1k-typed-nodeps,lodash,snakeCase.ts,TS2339,1
top1k-typed-nodeps,lodash,sortedIndex.ts,TS2322,1
top1k-typed-nodeps,lodash,sortedIndex.ts,TS2554,1
top1k-typed-nodeps,lodash,sortedIndexBy.ts,TS2322,1
top1k-typed-nodeps,lodash,sortedIndexBy.ts,TS2554,1
top1k-typed-nodeps,lodash,sortedIndexOf.ts,TS2554,1
top1k-typed-nodeps,lodash,sortedIndexOf.ts,TS2345,1
top1k-typed-nodeps,lodash,sortedLastIndex.ts,TS2322,1
top1k-typed-nodeps,lodash,sortedLastIndex.ts,TS2345,1
top1k-typed-nodeps,lodash,sortedLastIndexBy.ts,TS2322,1
top1k-typed-nodeps,lodash,sortedLastIndexBy.ts,TS2345,1
top1k-typed-nodeps,lodash,sortedLastIndexOf.ts,TS2345,2
top1k-typed-nodeps,lodash,sortedUniq.ts,TS2322,1
top1k-typed-nodeps,lodash,sortedUniq.ts,TS2554,1
top1k-typed-nodeps,lodash,sortedUniqBy.ts,TS2322,1
top1k-typed-nodeps,lodash,sortedUniqBy.ts,TS2345,1
top1k-typed-nodeps,lodash,split.ts,TS2322,1
top1k-typed-nodeps,lodash,split.ts,TS2345,1
top1k-typed-nodeps,lodash,startCase.ts,TS2554,1
top1k-typed-nodeps,lodash,startCase.ts,TS2339,1
top1k-typed-nodeps,lodash,startsWith.ts,TS2367,1
top1k-typed-nodeps,lodash,subtract.ts,TS2345,1
top1k-typed-nodeps,lodash,tail.ts,TS2322,1
top1k-typed-nodeps,lodash,takeWhile.ts,TS2554,1
top1k-typed-nodeps,lodash,throttle.ts,TS2304,1
top1k-typed-nodeps,lodash,throttle.ts,TS4060,1
top1k-typed-nodeps,lodash,throttle.ts,TS2345,2
top1k-typed-nodeps,lodash,throttle.ts,TS2339,2
top1k-typed-nodeps,lodash,times.ts,TS2322,1
top1k-typed-nodeps,lodash,toArray.ts,TS2322,3
top1k-typed-nodeps,lodash,toArray.ts,TS2345,4
top1k-typed-nodeps,lodash,toArray.ts,TS2554,1
top1k-typed-nodeps,lodash,toFinite.ts,TS2345,1
top1k-typed-nodeps,lodash,toInteger.ts,TS2345,1
top1k-typed-nodeps,lodash,toLength.ts,TS2322,4
top1k-typed-nodeps,lodash,toLength.ts,TS2345,1
top1k-typed-nodeps,lodash,toLength.ts,TS2365,2
top1k-typed-nodeps,lodash,toNumber.ts,TS2322,1
top1k-typed-nodeps,lodash,toNumber.ts,TS2349,1
top1k-typed-nodeps,lodash,toPath.ts,TS2322,2
top1k-typed-nodeps,lodash,toPath.ts,TS2554,1
top1k-typed-nodeps,lodash,toPath.ts,TS2349,1
top1k-typed-nodeps,lodash,toSafeInteger.ts,TS2322,4
top1k-typed-nodeps,lodash,toSafeInteger.ts,TS2345,1
top1k-typed-nodeps,lodash,toString.ts,TS2339,2
top1k-typed-nodeps,lodash,transform.ts,TS2349,1
top1k-typed-nodeps,lodash,transform.ts,TS2351,1
top1k-typed-nodeps,lodash,transform.ts,TS2345,2
top1k-typed-nodeps,lodash,transform.ts,TS2740,1
top1k-typed-nodeps,lodash,trim.ts,TS2322,3
top1k-typed-nodeps,lodash,trim.ts,TS2345,4
top1k-typed-nodeps,lodash,trim.ts,TS2339,1
top1k-typed-nodeps,lodash,trimEnd.ts,TS2322,3
top1k-typed-nodeps,lodash,trimEnd.ts,TS2345,4
top1k-typed-nodeps,lodash,trimEnd.ts,TS2339,1
top1k-typed-nodeps,lodash,trimStart.ts,TS2322,3
top1k-typed-nodeps,lodash,trimStart.ts,TS2345,3
top1k-typed-nodeps,lodash,trimStart.ts,TS2554,1
top1k-typed-nodeps,lodash,trimStart.ts,TS2339,1
top1k-typed-nodeps,lodash,truncate.ts,TS2304,1
top1k-typed-nodeps,lodash,truncate.ts,TS2345,2
top1k-typed-nodeps,lodash,truncate.ts,TS2339,4
top1k-typed-nodeps,lodash,truncate.ts,TS2322,1
top1k-typed-nodeps,lodash,unescape.ts,TS2322,1
top1k-typed-nodeps,lodash,unescape.ts,TS2339,1
top1k-typed-nodeps,lodash,unescape.ts,TS2769,1
top1k-typed-nodeps,lodash,union.ts,TS2322,1
top1k-typed-nodeps,lodash,union.ts,TS2554,2
top1k-typed-nodeps,lodash,unionBy.ts,TS2314,1
top1k-typed-nodeps,lodash,unionBy.ts,TS2554,2
top1k-typed-nodeps,lodash,unionWith.ts,TS2554,1
top1k-typed-nodeps,lodash,unionWith.ts,TS2345,1
top1k-typed-nodeps,lodash,uniq.ts,TS2554,1
top1k-typed-nodeps,lodash,uniqBy.ts,TS2554,1
top1k-typed-nodeps,lodash,uniqWith.ts,TS2345,1
top1k-typed-nodeps,lodash,unzip.ts,TS2345,2
top1k-typed-nodeps,lodash,unzip.ts,TS2322,1
top1k-typed-nodeps,lodash,unzipWith.ts,TS2740,1
top1k-typed-nodeps,lodash,unzipWith.ts,TS2322,1
top1k-typed-nodeps,lodash,unzipWith.ts,TS2345,1
top1k-typed-nodeps,lodash,update.ts,TS2554,1
top1k-typed-nodeps,lodash,updateWith.ts,TS2345,1
top1k-typed-nodeps,lodash,upperCase.ts,TS2554,1
top1k-typed-nodeps,lodash,upperCase.ts,TS2339,1
top1k-typed-nodeps,lodash,upperFirst.ts,TS2304,1
top1k-typed-nodeps,lodash,upperFirst.ts,TS4025,1
top1k-typed-nodeps,lodash,values.ts,TS2345,1
top1k-typed-nodeps,lodash,without.ts,TS2345,1
top1k-typed-nodeps,lodash,without.ts,TS2554,1
top1k-typed-nodeps,lodash,words.ts,TS2322,3
top1k-typed-nodeps,lodash,xor.ts,TS2322,1
top1k-typed-nodeps,lodash,xor.ts,TS2554,1
top1k-typed-nodeps,lodash,xorBy.ts,TS2322,1
top1k-typed-nodeps,lodash,xorBy.ts,TS2554,1
top1k-typed-nodeps,lodash,xorWith.ts,TS2322,1
top1k-typed-nodeps,lodash,zip.ts,TS2304,1
top1k-typed-nodeps,lodash,zip.ts,TS4060,1
top1k-typed-nodeps,lodash,zipObject.ts,TS2345,1
top1k-typed-nodeps,lodash,zipObjectDeep.ts,TS2345,1
top1k-typed-nodeps,lodash,zipWith.ts,TS2322,1
top1k-typed-nodeps,lodash,zipWith.ts,TS2345,1
top1k-typed-nodeps,loglevel,Gruntfile.ts,TS2339,21
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS1345,1
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2304,6
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2339,33
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2322,5
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2365,1
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2538,1
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2367,1
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2345,1
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2350,2
top1k-typed-nodeps,loglevel,dist/loglevel.min.ts,TS2554,1
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2304,8
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2339,32
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2322,10
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2365,1
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2345,1
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2367,1
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2350,2
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2554,1
top1k-typed-nodeps,loglevel,dist/loglevel.ts,TS2314,1
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2304,8
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2339,32
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2322,10
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2365,1
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2345,1
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2367,1
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2350,2
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2554,1
top1k-typed-nodeps,loglevel,lib/loglevel.ts,TS2314,1
top1k-typed-nodeps,make-error,index.ts,TS2304,3
top1k-typed-nodeps,make-error,index.ts,TS4060,1
top1k-typed-nodeps,make-error,index.ts,TS2349,1
top1k-typed-nodeps,make-error,index.ts,TS2345,2
top1k-typed-nodeps,make-error,index.ts,TS2339,3
top1k-typed-nodeps,map-obj,index.ts,TS2358,4
top1k-typed-nodeps,map-obj,index.ts,TS2322,1
top1k-typed-nodeps,map-obj,index.ts,TS2314,1
top1k-typed-nodeps,map-obj,index.ts,TS2339,4
top1k-typed-nodeps,map-obj,index.ts,TS2367,1
top1k-typed-nodeps,media-typer,index.ts,TS2339,3
top1k-typed-nodeps,media-typer,index.ts,TS2345,1
top1k-typed-nodeps,media-typer,index.ts,TS2350,1
top1k-typed-nodeps,media-typer,index.ts,TS2304,1
top1k-typed-nodeps,media-typer,index.ts,TS4060,1
top1k-typed-nodeps,merge-descriptors,index.ts,TS2304,1
top1k-typed-nodeps,merge-descriptors,index.ts,TS2739,1
top1k-typed-nodeps,merge-descriptors,index.ts,TS2322,1
top1k-typed-nodeps,merge-stream,index.ts,TS2339,10
top1k-typed-nodeps,merge-stream,index.ts,TS2304,1
top1k-typed-nodeps,merge2,index.ts,TS2339,30
top1k-typed-nodeps,merge2,index.ts,TS2740,2
top1k-typed-nodeps,merge2,index.ts,TS2304,5
top1k-typed-nodeps,merge2,index.ts,TS2322,1
top1k-typed-nodeps,merge2,index.ts,TS2356,1
top1k-typed-nodeps,merge2,index.ts,TS2551,1
top1k-typed-nodeps,methods,index.ts,TS2339,2
top1k-typed-nodeps,mime,Mime.ts,TS2451,1
top1k-typed-nodeps,mime,Mime.ts,TS2304,1
top1k-typed-nodeps,mime,Mime.ts,TS4060,1
top1k-typed-nodeps,mime,Mime.ts,TS2339,3
top1k-typed-nodeps,mime,Mime.ts,TS2360,1
top1k-typed-nodeps,mime,Mime.ts,TS2538,2
top1k-typed-nodeps,mime,Mime.ts,TS2322,2
top1k-typed-nodeps,mime,cli.ts,TS2451,1
top1k-typed-nodeps,mime,cli.ts,TS2322,1
top1k-typed-nodeps,mime,cli.ts,TS2339,6
top1k-typed-nodeps,mime,index.ts,TS2451,1
top1k-typed-nodeps,mime,index.ts,TS2351,1
top1k-typed-nodeps,mime,lite.ts,TS2451,1
top1k-typed-nodeps,mime,lite.ts,TS2351,1
top1k-typed-nodeps,mime,src/benchmark.ts,TS2451,1
top1k-typed-nodeps,mime,src/benchmark.ts,TS2339,6
top1k-typed-nodeps,mime,src/build.ts,TS2339,31
top1k-typed-nodeps,mime,src/build.ts,TS2740,1
top1k-typed-nodeps,mime,src/build.ts,TS2304,1
top1k-typed-nodeps,mime,src/build.ts,TS4060,1
top1k-typed-nodeps,mime,src/build.ts,TS2345,3
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2554,1
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2345,5
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2538,2
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2339,11
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2304,4
top1k-typed-nodeps,mime-db,scripts/build.ts,TS4060,2
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2393,2
top1k-typed-nodeps,mime-db,scripts/build.ts,TS2769,1
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2403,1
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2769,3
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2304,5
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2339,8
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2367,1
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2538,2
top1k-typed-nodeps,mime-db,scripts/fetch-apache.ts,TS2393,3
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2322,9
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2554,1
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2339,62
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2740,3
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2345,3
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2367,1
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2393,1
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2769,1
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS2304,1
top1k-typed-nodeps,mime-db,scripts/fetch-iana.ts,TS4060,1
top1k-typed-nodeps,mime-db,scripts/fetch-nginx.ts,TS2403,1
top1k-typed-nodeps,mime-db,scripts/fetch-nginx.ts,TS2769,3
top1k-typed-nodeps,mime-db,scripts/fetch-nginx.ts,TS2304,5
top1k-typed-nodeps,mime-db,scripts/fetch-nginx.ts,TS2339,8
top1k-typed-nodeps,mime-db,scripts/fetch-nginx.ts,TS2393,3
top1k-typed-nodeps,mime-db,scripts/lib/write-db.ts,TS2304,1
top1k-typed-nodeps,mime-db,scripts/lib/write-db.ts,TS2339,10
top1k-typed-nodeps,mime-db,scripts/lib/write-db.ts,TS2345,3
top1k-typed-nodeps,mime-db,scripts/lib/write-db.ts,TS2322,1
top1k-typed-nodeps,mime-db,scripts/lib/write-db.ts,TS2367,3
top1k-typed-nodeps,mime-db,scripts/version-history.ts,TS2339,7
top1k-typed-nodeps,mime-db,scripts/version-history.ts,TS2740,2
top1k-typed-nodeps,mime-db,scripts/version-history.ts,TS2365,1
top1k-typed-nodeps,mimic-fn,index.ts,TS2339,10
top1k-typed-nodeps,mimic-fn,index.ts,TS2345,1
top1k-typed-nodeps,mimic-fn,index.ts,TS2322,2
top1k-typed-nodeps,mimic-fn,index.ts,TS2698,1
top1k-typed-nodeps,mimic-fn,index.ts,TS2304,1
top1k-typed-nodeps,mimic-fn,index.ts,TS4060,1
top1k-typed-nodeps,mimic-response,index.ts,TS2339,9
top1k-typed-nodeps,mimic-response,index.ts,TS2739,1
top1k-typed-nodeps,mimic-response,index.ts,TS2488,1
top1k-typed-nodeps,mimic-response,index.ts,TS2345,1
top1k-typed-nodeps,mimic-response,index.ts,TS2551,2
top1k-typed-nodeps,minimalistic-assert,index.ts,TS2304,2
top1k-typed-nodeps,minimalistic-assert,index.ts,TS4060,1
top1k-typed-nodeps,minimalistic-assert,index.ts,TS2345,2
top1k-typed-nodeps,mkdirp,bin/cmd.ts,TS2451,1
top1k-typed-nodeps,mkdirp,bin/cmd.ts,TS2630,1
top1k-typed-nodeps,mkdirp,bin/cmd.ts,TS2339,5
top1k-typed-nodeps,mkdirp,index.ts,TS2451,8
top1k-typed-nodeps,mkdirp,index.ts,TS2339,5
top1k-typed-nodeps,mkdirp,lib/find-made.ts,TS2451,3
top1k-typed-nodeps,mkdirp,lib/find-made.ts,TS2339,4
top1k-typed-nodeps,mkdirp,lib/mkdirp-manual.ts,TS2451,3
top1k-typed-nodeps,mkdirp,lib/mkdirp-manual.ts,TS2339,13
top1k-typed-nodeps,mkdirp,lib/mkdirp-native.ts,TS2451,7
top1k-typed-nodeps,mkdirp,lib/mkdirp-native.ts,TS2339,7
top1k-typed-nodeps,mkdirp,lib/opts-arg.ts,TS2451,2
top1k-typed-nodeps,mkdirp,lib/opts-arg.ts,TS2339,20
top1k-typed-nodeps,mkdirp,lib/path-arg.ts,TS2322,1
top1k-typed-nodeps,mkdirp,lib/path-arg.ts,TS2451,1
top1k-typed-nodeps,mkdirp,lib/path-arg.ts,TS2367,1
top1k-typed-nodeps,mkdirp,lib/use-native.ts,TS2451,3
top1k-typed-nodeps,mkdirp,lib/use-native.ts,TS2322,1
top1k-typed-nodeps,mkdirp,lib/use-native.ts,TS2339,4
top1k-typed-nodeps,mute-stream,mute.ts,TS2304,3
top1k-typed-nodeps,mute-stream,mute.ts,TS4060,3
top1k-typed-nodeps,mute-stream,mute.ts,TS2339,4
top1k-typed-nodeps,mute-stream,mute.ts,TS2322,1
top1k-typed-nodeps,nanocolors,index.browser.ts,TS2322,24
top1k-typed-nodeps,nanocolors,index.ts,TS2322,2
top1k-typed-nodeps,nanocolors,index.ts,TS2345,25
top1k-typed-nodeps,nanocolors,index.ts,TS2339,25
top1k-typed-nodeps,nanoid,async/index.browser.ts,TS2769,2
top1k-typed-nodeps,nanoid,async/index.browser.ts,TS2322,2
top1k-typed-nodeps,nanoid,async/index.browser.ts,TS2367,1
top1k-typed-nodeps,nanoid,async/index.browser.ts,TS2356,1
top1k-typed-nodeps,nanoid,async/index.native.ts,TS2307,1
top1k-typed-nodeps,nanoid,async/index.native.ts,TS2314,2
top1k-typed-nodeps,nanoid,async/index.ts,TS2345,2
top1k-typed-nodeps,nanoid,async/index.ts,TS2314,2
top1k-typed-nodeps,nanoid,bin/nanoid.ts,TS2304,2
top1k-typed-nodeps,nanoid,bin/nanoid.ts,TS2322,1
top1k-typed-nodeps,nanoid,index.browser.ts,TS2314,1
top1k-typed-nodeps,nanoid,index.browser.ts,TS2322,6
top1k-typed-nodeps,nanoid,index.browser.ts,TS2769,1
top1k-typed-nodeps,nanoid,index.ts,TS2740,1
top1k-typed-nodeps,nanoid,index.ts,TS2345,2
top1k-typed-nodeps,nanoid,index.ts,TS2339,1
top1k-typed-nodeps,nanoid,index.ts,TS2314,1
top1k-typed-nodeps,nanoid,index.ts,TS2322,1
top1k-typed-nodeps,nanoid,nanoid.ts,TS2322,2
top1k-typed-nodeps,nanoid,nanoid.ts,TS2769,1
top1k-typed-nodeps,nanoid,non-secure/index.ts,TS2322,2
top1k-typed-nodeps,natural-compare,index.ts,TS2339,2
top1k-typed-nodeps,natural-compare,index.ts,TS2322,9
top1k-typed-nodeps,natural-compare,index.ts,TS2554,3
top1k-typed-nodeps,natural-compare,index.ts,TS2345,2
top1k-typed-nodeps,negotiator,examples/accept.ts,TS2740,1
top1k-typed-nodeps,negotiator,examples/accept.ts,TS2339,10
top1k-typed-nodeps,negotiator,examples/accept.ts,TS2351,1
top1k-typed-nodeps,negotiator,examples/charset.ts,TS2351,3
top1k-typed-nodeps,negotiator,examples/charset.ts,TS2339,11
top1k-typed-nodeps,negotiator,examples/charset.ts,TS2322,1
top1k-typed-nodeps,negotiator,examples/encoding.ts,TS2339,13
top1k-typed-nodeps,negotiator,examples/encoding.ts,TS2322,1
top1k-typed-nodeps,negotiator,examples/encoding.ts,TS2351,1
top1k-typed-nodeps,negotiator,examples/language.ts,TS2322,1
top1k-typed-nodeps,negotiator,examples/language.ts,TS2339,10
top1k-typed-nodeps,negotiator,examples/language.ts,TS2351,1
top1k-typed-nodeps,negotiator,index.ts,TS2300,4
top1k-typed-nodeps,negotiator,index.ts,TS2350,1
top1k-typed-nodeps,negotiator,lib/charset.ts,TS2322,2
top1k-typed-nodeps,negotiator,lib/charset.ts,TS2339,20
top1k-typed-nodeps,negotiator,lib/charset.ts,TS2393,3
top1k-typed-nodeps,negotiator,lib/charset.ts,TS2300,1
top1k-typed-nodeps,negotiator,lib/charset.ts,TS2345,3
top1k-typed-nodeps,negotiator,lib/charset.ts,TS2314,1
top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2322,3
top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2554,1
top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2339,21
top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2393,3
top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2300,1
top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2345,3
top1k-typed-nodeps,negotiator,lib/language.ts,TS2322,3
top1k-typed-nodeps,negotiator,lib/language.ts,TS2339,25
top1k-typed-nodeps,negotiator,lib/language.ts,TS2393,3
top1k-typed-nodeps,negotiator,lib/language.ts,TS2554,1
top1k-typed-nodeps,negotiator,lib/language.ts,TS2300,1
top1k-typed-nodeps,negotiator,lib/language.ts,TS2345,3
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2740,1
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2322,3
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2339,30
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2393,3
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2554,1
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2300,1
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2345,3
top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2314,1
top1k-typed-nodeps,next-tick,index.ts,TS2739,1
top1k-typed-nodeps,next-tick,index.ts,TS2351,1
top1k-typed-nodeps,next-tick,index.ts,TS2339,2
top1k-typed-nodeps,next-tick,index.ts,TS2304,2
top1k-typed-nodeps,nice-try,src/index.ts,TS2349,1
top1k-typed-nodeps,node-int64,Int64.ts,TS2358,1
top1k-typed-nodeps,node-int64,Int64.ts,TS2339,12
top1k-typed-nodeps,node-int64,Int64.ts,TS2322,7
top1k-typed-nodeps,node-int64,Int64.ts,TS2362,3
top1k-typed-nodeps,node-int64,Int64.ts,TS2365,1
top1k-typed-nodeps,node-int64,Int64.ts,TS2345,1
top1k-typed-nodeps,normalize-path,benchmark/code/node-path.ts,TS2451,1
top1k-typed-nodeps,normalize-path,benchmark/code/node-path.ts,TS2339,1
top1k-typed-nodeps,normalize-path,benchmark/code/node-path.ts,TS2367,1
top1k-typed-nodeps,normalize-path,benchmark/code/regex.ts,TS2367,1
top1k-typed-nodeps,normalize-path,benchmark/code/slice-trailing.ts,TS2367,1
top1k-typed-nodeps,normalize-path,benchmark/code/split.ts,TS2339,1
top1k-typed-nodeps,normalize-path,benchmark/code/v2.ts,TS2367,1
top1k-typed-nodeps,normalize-path,benchmark/code/while.ts,TS2367,4
top1k-typed-nodeps,normalize-path,benchmark/code/while.ts,TS2322,1
top1k-typed-nodeps,normalize-path,benchmark/index.ts,TS2451,1
top1k-typed-nodeps,normalize-path,benchmark/index.ts,TS2339,2
top1k-typed-nodeps,normalize-path,example.ts,TS2451,1
top1k-typed-nodeps,normalize-path,example.ts,TS2339,1
top1k-typed-nodeps,normalize-path,index.ts,TS2322,1
top1k-typed-nodeps,normalize-path,index.ts,TS2367,3
top1k-typed-nodeps,normalize-url,index.ts,TS2358,1
top1k-typed-nodeps,normalize-url,index.ts,TS2322,5
top1k-typed-nodeps,normalize-url,index.ts,TS2339,66
top1k-typed-nodeps,normalize-url,index.ts,TS2345,1
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2554,38
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2322,21
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2345,48
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2339,157
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2740,9
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2351,7
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2304,13
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2314,4
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2769,7
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2350,1
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2367,1
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2630,2
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2349,1
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2739,2
top1k-typed-nodeps,nwsapi,build/packer/base2.ts,TS2447,2
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2339,50
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2304,39
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2351,11
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2314,1
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2322,20
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2365,7
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2367,2
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2345,2
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2769,5
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2551,3
top1k-typed-nodeps,nwsapi,build/packer/packer.ts,TS2740,1
top1k-typed-nodeps,nwsapi,build/scripts/nwpacker.ts,TS2304,5
top1k-typed-nodeps,nwsapi,build/scripts/nwpacker.ts,TS2554,2
top1k-typed-nodeps,nwsapi,build/scripts/nwpacker.ts,TS2339,1
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-jquery.ts,TS2304,10
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-jquery.ts,TS2345,2
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-jquery.ts,TS2314,1
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-jquery.ts,TS2339,1
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-jquery.ts,TS2322,7
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-traversal.ts,TS2339,9
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-traversal.ts,TS2349,3
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-traversal.ts,TS2322,3
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-traversal.ts,TS2345,3
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-traversal.ts,TS2367,1
top1k-typed-nodeps,nwsapi,src/modules/nwsapi-traversal.ts,TS2304,1
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2304,12
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2339,182
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2322,95
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2367,5
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2356,1
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2769,3
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2345,4
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2351,1
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2678,2
top1k-typed-nodeps,nwsapi,src/nwsapi.ts,TS2405,1
